Product Name,Lock Period,Call Center Price,Rate,Investor Pricing,Srp
10007.15.001,35,N/A,4.99,N/A,1.631803333
10007.15.001,35,N/A,5.125,N/A,1.880043333
10007.15.001,40,N/A,3.25,N/A,0.470067433
10007.15.001,40,N/A,3.375,N/A,1.026378519
10007.15.001,40,N/A,3.5,N/A,1.547925773
10007.15.001,40,N/A,3.625,N/A,2.057237091
10007.15.001,40,N/A,3.75,N/A,0.464264225
10007.15.001,40,N/A,3.875,N/A,0.983118971
10007.15.001,40,N/A,3.99,N/A,1.474755549
10007.15.001,40,N/A,4.125,N/A,1.965903131
10007.15.001,40,N/A,4.25,N/A,0.449342085
10007.15.001,40,N/A,4.375,N/A,0.921852277
10007.15.001,40,N/A,4.5,N/A,1.312533621
10007.15.001,40,100.045,4.625,104.1051232,1.758031619
10007.15.001,40,N/A,4.75,N/A,1.086493333
10007.15.001,40,N/A,4.875,N/A,1.366638333
10007.15.001,40,N/A,4.99,N/A,1.629803333
10007.15.001,40,N/A,5.125,N/A,1.882043333
10007.15.001,45,N/A,3.25,N/A,0.468067433
10007.15.001,45,N/A,3.375,N/A,1.008378519
10007.15.001,45,N/A,3.5,N/A,1.552925773
10007.15.001,45,N/A,3.625,N/A,2.073237091
10007.15.001,45,N/A,3.75,N/A,0.467264225
10007.15.001,45,N/A,3.875,N/A,0.979118971
10007.15.001,45,N/A,3.99,N/A,1.490755549
10007.15.001,45,N/A,4.125,N/A,1.959903131
10007.15.001,45,N/A,4.25,N/A,0.442342085
10007.15.001,45,N/A,4.375,N/A,0.912852277
10007.15.001,45,N/A,4.5,N/A,1.312533621
10007.15.001,45,100,4.625,104.0611232,1.751031619
10007.15.001,45,N/A,4.75,N/A,1.077493333
10007.15.001,45,N/A,4.875,N/A,1.358638333
10007.15.001,45,N/A,4.99,N/A,1.631803333
10007.15.001,45,N/A,5.125,N/A,1.896043333
10007.15.001,60,N/A,3.25,N/A,0.468067433
10007.15.001,60,N/A,3.375,N/A,1.008378519
10007.15.001,60,N/A,3.5,N/A,1.545925773
10007.15.001,60,N/A,3.625,N/A,2.066237091
10007.15.001,60,N/A,3.75,N/A,0.461264225
10007.15.001,60,N/A,3.875,N/A,0.990118971
10007.15.001,60,N/A,3.99,N/A,1.494755549
10007.15.001,60,N/A,4.125,N/A,1.961903131
10007.15.001,60,N/A,4.25,N/A,0.448342085
10007.15.001,60,N/A,4.375,N/A,0.931852277
10007.15.001,60,N/A,4.5,N/A,1.298533621
10007.15.001,60,99.883,4.625,103.9401232,1.764031619
10007.15.001,60,N/A,4.75,N/A,1.077493333
10007.15.001,60,N/A,4.875,N/A,1.357638333
10007.15.001,60,N/A,4.99,N/A,1.633803333
10007.15.001,60,N/A,5.125,N/A,1.884043333
10007.15.001,75,N/A,3.25,N/A,0.479067433
10007.15.001,75,N/A,3.375,N/A,1.012378519
10007.15.001,75,N/A,3.5,N/A,1.539925773
10007.15.001,75,N/A,3.625,N/A,2.062237091
10007.15.001,75,N/A,3.75,N/A,0.465264225
10007.15.001,75,N/A,3.875,N/A,0.984118971
10007.15.001,75,N/A,3.99,N/A,1.477755549
10007.15.001,75,N/A,4.125,N/A,1.972903131
10007.15.001,75,N/A,4.25,N/A,0.451342085
10007.15.001,75,N/A,4.375,N/A,0.927852277
10007.15.001,75,N/A,4.5,N/A,1.308533621
10007.15.001,75,99.748,4.625,103.8191232,1.761031619
10007.15.001,75,N/A,4.75,N/A,1.092493333
10007.15.001,75,N/A,4.875,N/A,1.367638333
10007.15.001,75,N/A,4.99,N/A,1.622803333
10007.15.001,75,N/A,5.125,N/A,1.886043333
10007.20.001,15,N/A,3.75,N/A,0.7209234
10007.20.001,15,N/A,3.875,N/A,1.388119465
10007.20.001,15,N/A,3.99,N/A,2.004227208
10007.20.001,15,N/A,4.125,N/A,2.569581636
10007.20.001,15,N/A,4.25,N/A,0.818554585
10007.20.001,15,N/A,4.375,N/A,1.457825946
10007.20.001,15,N/A,4.5,N/A,2.026960345
10007.20.001,15,N/A,4.625,N/A,2.505593783
10007.20.001,15,N/A,4.75,N/A,0.7863023
10007.20.001,15,100.246,4.875,104.5541873,1.284515037
10007.20.001,15,N/A,4.99,N/A,1.590613844
10007.20.001,15,N/A,5.125,N/A,2.123537043
10007.20.001,15,N/A,5.25,N/A,0.763599584
10007.20.001,15,N/A,5.375,N/A,1.166454539
10007.20.001,15,N/A,5.5,N/A,1.522263793
10007.20.001,15,N/A,5.625,N/A,1.866096153
10007.20.001,30,N/A,3.75,N/A,0.7319234
10007.20.001,30,N/A,3.875,N/A,1.391119465
10007.20.001,30,N/A,3.99,N/A,2.000227208
10007.20.001,30,N/A,4.125,N/A,2.563581636
10007.20.001,30,N/A,4.25,N/A,0.810554585
10007.20.001,30,N/A,4.375,N/A,1.452825946
10007.20.001,30,N/A,4.5,N/A,2.028960345
10007.20.001,30,N/A,4.625,N/A,2.505593783
10007.20.001,30,N/A,4.75,N/A,0.7863023
10007.20.001,30,100.124,4.875,104.4331873,1.288515037
10007.20.001,30,N/A,4.99,N/A,1.577613844
10007.20.001,30,N/A,5.125,N/A,2.137537043
10007.20.001,30,N/A,5.25,N/A,0.767599584
10007.20.001,30,N/A,5.375,N/A,1.164454539
10007.20.001,30,N/A,5.5,N/A,1.531263793
10007.20.001,30,N/A,5.625,N/A,1.863096153
10007.20.001,35,N/A,3.75,N/A,0.7279234
10007.20.001,35,N/A,3.875,N/A,1.382119465
10007.20.001,35,N/A,3.99,N/A,1.994227208
10007.20.001,35,N/A,4.125,N/A,2.572581636
10007.20.001,35,N/A,4.25,N/A,0.816554585
10007.20.001,35,N/A,4.375,N/A,1.446825946
10007.20.001,35,N/A,4.5,N/A,2.027960345
10007.20.001,35,N/A,4.625,N/A,2.518593783
10007.20.001,35,N/A,4.75,N/A,0.7873023
10007.20.001,35,100.086,4.875,104.4061873,1.284515037
10007.20.001,35,N/A,4.99,N/A,1.578613844
10007.20.001,35,N/A,5.125,N/A,2.138537043
10007.20.001,35,N/A,5.25,N/A,0.760599584
10007.20.001,35,N/A,5.375,N/A,1.158454539
10007.20.001,35,N/A,5.5,N/A,1.530263793
10007.20.001,35,N/A,5.625,N/A,1.870096153
10007.20.001,40,N/A,3.75,N/A,0.7339234
10007.20.001,40,N/A,3.875,N/A,1.377119465
10007.20.001,40,N/A,3.99,N/A,1.987227208
10007.20.001,40,N/A,4.125,N/A,2.569581636
10007.20.001,40,N/A,4.25,N/A,0.813554585
10007.20.001,40,N/A,4.375,N/A,1.455825946
10007.20.001,40,N/A,4.5,N/A,2.033960345
10007.20.001,40,N/A,4.625,N/A,2.503593783
10007.20.001,40,N/A,4.75,N/A,0.7723023
10007.20.001,40,100.034,4.875,104.3481873,1.280515037
10007.20.001,40,N/A,4.99,N/A,1.594613844
10007.20.001,40,N/A,5.125,N/A,2.120537043
10007.20.001,40,N/A,5.25,N/A,0.765599584
10007.20.001,40,N/A,5.375,N/A,1.171454539
10007.20.001,40,N/A,5.5,N/A,1.516263793
10007.20.001,40,N/A,5.625,N/A,1.862096153
10007.20.001,45,N/A,3.75,N/A,0.7199234
10007.20.001,45,N/A,3.875,N/A,1.379119465
10007.20.001,45,N/A,3.99,N/A,2.004227208
10007.20.001,45,N/A,4.125,N/A,2.571581636
10007.20.001,45,N/A,4.25,N/A,0.808554585
10007.20.001,45,N/A,4.375,N/A,1.456825946
10007.20.001,45,N/A,4.5,N/A,2.027960345
10007.20.001,45,N/A,4.625,N/A,2.501593783
10007.20.001,45,N/A,4.75,N/A,0.7773023
10007.20.001,45,100,4.875,104.3101873,1.284515037
10007.20.001,45,N/A,4.99,N/A,1.580613844
10007.20.001,45,N/A,5.125,N/A,2.127537043
10007.20.001,45,N/A,5.25,N/A,0.776599584
10007.20.001,45,N/A,5.375,N/A,1.152454539
10007.20.001,45,N/A,5.5,N/A,1.527263793
10007.20.001,45,N/A,5.625,N/A,1.874096153
10007.20.001,60,N/A,3.75,N/A,0.7369234
10007.20.001,60,N/A,3.875,N/A,1.381119465
10007.20.001,60,N/A,3.99,N/A,1.986227208
10007.20.001,60,N/A,4.125,N/A,2.573581636
10007.20.001,60,N/A,4.25,N/A,0.816554585
10007.20.001,60,N/A,4.375,N/A,1.454825946
10007.20.001,60,N/A,4.5,N/A,2.025960345
10007.20.001,60,N/A,4.625,N/A,2.503593783
10007.20.001,60,N/A,4.75,N/A,0.7833023
10007.20.001,60,99.878,4.875,104.1901873,1.292515037
10007.20.001,60,N/A,4.99,N/A,1.593613844
10007.20.001,60,N/A,5.125,N/A,2.118537043
10007.20.001,60,N/A,5.25,N/A,0.764599584
10007.20.001,60,N/A,5.375,N/A,1.168454539
10007.20.001,60,N/A,5.5,N/A,1.529263793
10007.20.001,60,N/A,5.625,N/A,1.861096153
10007.20.001,75,N/A,3.75,N/A,0.7349234
10007.20.001,75,N/A,3.875,N/A,1.392119465
10007.20.001,75,N/A,3.99,N/A,1.990227208
10007.20.001,75,N/A,4.125,N/A,2.574581636
10007.20.001,75,N/A,4.25,N/A,0.809554585
10007.20.001,75,N/A,4.375,N/A,1.458825946
10007.20.001,75,N/A,4.5,N/A,2.024960345
10007.20.001,75,N/A,4.625,N/A,2.506593783
10007.20.001,75,N/A,4.75,N/A,0.7843023
10007.20.001,75,99.758,4.875,104.0691873,1.293515037
10007.20.001,75,N/A,4.99,N/A,1.582613844
10007.20.001,75,N/A,5.125,N/A,2.119537043
10007.20.001,75,N/A,5.25,N/A,0.763599584
10007.20.001,75,N/A,5.375,N/A,1.157454539
10007.20.001,75,N/A,5.5,N/A,1.520263793
10007.20.001,75,N/A,5.625,N/A,1.871096153
10007.25.001,15,N/A,3.75,N/A,0.7219234
10007.25.001,15,N/A,3.875,N/A,1.390119465
10007.25.001,15,N/A,3.99,N/A,1.991227208
10007.25.001,15,N/A,4.125,N/A,2.573581636
10007.25.001,15,N/A,4.25,N/A,0.805554585
10007.25.001,15,N/A,4.375,N/A,1.450825946
10007.25.001,15,N/A,4.5,N/A,2.031960345
10007.25.001,15,N/A,4.625,N/A,2.520593783
10007.25.001,15,N/A,4.75,N/A,0.7733023
10007.25.001,15,100.248,4.875,104.5611873,1.285515037
10007.25.001,15,N/A,4.99,N/A,1.575613844
10007.25.001,15,N/A,5.125,N/A,2.128537043
10007.25.001,15,N/A,5.25,N/A,0.772599584
10007.25.001,15,N/A,5.375,N/A,1.164454539
10007.25.001,15,N/A,5.5,N/A,1.517263793
10007.25.001,15,N/A,5.625,N/A,1.857096153
10007.25.001,30,N/A,3.75,N/A,0.7309234
10007.25.001,30,N/A,3.875,N/A,1.382119465
10007.25.001,30,N/A,3.99,N/A,2.002227208
10007.25.001,30,N/A,4.125,N/A,2.567581636
10007.25.001,30,N/A,4.25,N/A,0.800554585
10007.25.001,30,N/A,4.375,N/A,1.453825946
10007.25.001,30,N/A,4.5,N/A,2.032960345
10007.25.001,30,N/A,4.625,N/A,2.514593783
10007.25.001,30,N/A,4.75,N/A,0.7793023
10007.25.001,30,100.132,4.875,104.4331873,1.289515037
10007.25.001,30,N/A,4.99,N/A,1.585613844
10007.25.001,30,N/A,5.125,N/A,2.130537043
10007.25.001,30,N/A,5.25,N/A,0.771599584
10007.25.001,30,N/A,5.375,N/A,1.164454539
10007.25.001,30,N/A,5.5,N/A,1.524263793
10007.25.001,30,N/A,5.625,N/A,1.860096153
10007.25.001,35,N/A,3.75,N/A,0.7389234
10007.25.001,35,N/A,3.875,N/A,1.380119465
10007.25.001,35,N/A,3.99,N/A,1.995227208
10007.25.001,35,N/A,4.125,N/A,2.579581636
10007.25.001,35,N/A,4.25,N/A,0.816554585
10007.25.001,35,N/A,4.375,N/A,1.453825946
10007.25.001,35,N/A,4.5,N/A,2.026960345
10007.25.001,35,N/A,4.625,N/A,2.503593783
10007.25.001,35,N/A,4.75,N/A,0.7913023
10007.25.001,35,100.078,4.875,104.4041873,1.284515037
10007.25.001,35,N/A,4.99,N/A,1.577613844
10007.25.001,35,N/A,5.125,N/A,2.134537043
10007.25.001,35,N/A,5.25,N/A,0.775599584
10007.25.001,35,N/A,5.375,N/A,1.155454539
10007.25.001,35,N/A,5.5,N/A,1.526263793
10007.25.001,35,N/A,5.625,N/A,1.859096153
10007.25.001,40,N/A,3.75,N/A,0.7369234
10007.25.001,40,N/A,3.875,N/A,1.395119465
10007.25.001,40,N/A,3.99,N/A,1.998227208
10007.25.001,40,N/A,4.125,N/A,2.576581636
10007.25.001,40,N/A,4.25,N/A,0.813554585
10007.25.001,40,N/A,4.375,N/A,1.454825946
10007.25.001,40,N/A,4.5,N/A,2.033960345
10007.25.001,40,N/A,4.625,N/A,2.500593783
10007.25.001,40,N/A,4.75,N/A,0.7863023
10007.25.001,40,100.042,4.875,104.3621873,1.295515037
10007.25.001,40,N/A,4.99,N/A,1.591613844
10007.25.001,40,N/A,5.125,N/A,2.127537043
10007.25.001,40,N/A,5.25,N/A,0.777599584
10007.25.001,40,N/A,5.375,N/A,1.161454539
10007.25.001,40,N/A,5.5,N/A,1.524263793
10007.25.001,40,N/A,5.625,N/A,1.858096153
10007.25.001,45,N/A,3.75,N/A,0.7299234
10007.25.001,45,N/A,3.875,N/A,1.392119465
10007.25.001,45,N/A,3.99,N/A,1.996227208
10007.25.001,45,N/A,4.125,N/A,2.567581636
10007.25.001,45,N/A,4.25,N/A,0.813554585
10007.25.001,45,N/A,4.375,N/A,1.460825946
10007.25.001,45,N/A,4.5,N/A,2.025960345
10007.25.001,45,N/A,4.625,N/A,2.514593783
10007.25.001,45,N/A,4.75,N/A,0.7893023
10007.25.001,45,100,4.875,104.3041873,1.292515037
10007.25.001,45,N/A,4.99,N/A,1.585613844
10007.25.001,45,N/A,5.125,N/A,2.133537043
10007.25.001,45,N/A,5.25,N/A,0.765599584
10007.25.001,45,N/A,5.375,N/A,1.171454539
10007.25.001,45,N/A,5.5,N/A,1.521263793
10007.25.001,45,N/A,5.625,N/A,1.871096153
10007.25.001,60,N/A,3.75,N/A,0.7329234
10007.25.001,60,N/A,3.875,N/A,1.389119465
10007.25.001,60,N/A,3.99,N/A,1.990227208
10007.25.001,60,N/A,4.125,N/A,2.571581636
10007.25.001,60,N/A,4.25,N/A,0.818554585
10007.25.001,60,N/A,4.375,N/A,1.461825946
10007.25.001,60,N/A,4.5,N/A,2.028960345
10007.25.001,60,N/A,4.625,N/A,2.516593783
10007.25.001,60,N/A,4.75,N/A,0.7743023
10007.25.001,60,99.871,4.875,104.1791873,1.287515037
10007.25.001,60,N/A,4.99,N/A,1.584613844
10007.25.001,60,N/A,5.125,N/A,2.126537043
10007.25.001,60,N/A,5.25,N/A,0.772599584
10007.25.001,60,N/A,5.375,N/A,1.156454539
10007.25.001,60,N/A,5.5,N/A,1.526263793
10007.25.001,60,N/A,5.625,N/A,1.870096153
10007.25.001,75,N/A,3.75,N/A,0.7379234
10007.25.001,75,N/A,3.875,N/A,1.390119465
10007.25.001,75,N/A,3.99,N/A,1.998227208
10007.25.001,75,N/A,4.125,N/A,2.566581636
10007.25.001,75,N/A,4.25,N/A,0.816554585
10007.25.001,75,N/A,4.375,N/A,1.446825946
10007.25.001,75,N/A,4.5,N/A,2.033960345
10007.25.001,75,N/A,4.625,N/A,2.515593783
10007.25.001,75,N/A,4.75,N/A,0.7913023
10007.25.001,75,99.746,4.875,104.0561873,1.294515037
10007.25.001,75,N/A,4.99,N/A,1.587613844
10007.25.001,75,N/A,5.125,N/A,2.137537043
10007.25.001,75,N/A,5.25,N/A,0.765599584
10007.25.001,75,N/A,5.375,N/A,1.167454539
10007.25.001,75,N/A,5.5,N/A,1.516263793
10007.25.001,75,N/A,5.625,N/A,1.875096153
10007.30.001,15,N/A,3.75,N/A,0.7269234
10007.30.001,15,N/A,3.875,N/A,1.389119465
10007.30.001,15,N/A,3.99,N/A,1.999227208
10007.30.001,15,N/A,4.125,N/A,2.579581636
10007.30.001,15,N/A,4.25,N/A,0.816554585
10007.30.001,15,N/A,4.375,N/A,1.453825946
10007.30.001,15,N/A,4.5,N/A,2.023960345
10007.30.001,15,N/A,4.625,N/A,2.511593783
10007.30.001,15,N/A,4.75,N/A,0.7823023
10007.30.001,15,100.244,4.875,104.5611873,1.292515037
10007.30.001,15,N/A,4.99,N/A,1.576613844
10007.30.001,15,N/A,5.125,N/A,2.124537043
10007.30.001,15,N/A,5.25,N/A,0.759599584
10007.30.001,15,N/A,5.375,N/A,1.166454539
10007.30.001,15,N/A,5.5,N/A,1.532263793
10007.30.001,15,N/A,5.625,N/A,1.874096153
10007.30.001,30,N/A,3.75,N/A,0.7209234
10007.30.001,30,N/A,3.875,N/A,1.386119465
10007.30.001,30,N/A,3.99,N/A,2.002227208
10007.30.001,30,N/A,4.125,N/A,2.561581636
10007.30.001,30,N/A,4.25,N/A,0.810554585
10007.30.001,30,N/A,4.375,N/A,1.446825946
10007.30.001,30,N/A,4.5,N/A,2.033960345
10007.30.001,30,N/A,4.625,N/A,2.508593783
10007.30.001,30,N/A,4.75,N/A,0.7853023
10007.30.001,30,100.121,4.875,104.4431873,1.281515037
10007.30.001,30,N/A,4.99,N/A,1.578613844
10007.30.001,30,N/A,5.125,N/A,2.132537043
10007.30.001,30,N/A,5.25,N/A,0.763599584
10007.30.001,30,N/A,5.375,N/A,1.168454539
10007.30.001,30,N/A,5.5,N/A,1.528263793
10007.30.001,30,N/A,5.625,N/A,1.859096153
10007.30.001,35,N/A,3.75,N/A,0.7389234
10007.30.001,35,N/A,3.875,N/A,1.378119465
10007.30.001,35,N/A,3.99,N/A,2.003227208
10007.30.001,35,N/A,4.125,N/A,2.563581636
10007.30.001,35,N/A,4.25,N/A,0.815554585
10007.30.001,35,N/A,4.375,N/A,1.447825946
10007.30.001,35,N/A,4.5,N/A,2.027960345
10007.30.001,35,N/A,4.625,N/A,2.516593783
10007.30.001,35,N/A,4.75,N/A,0.7783023
10007.30.001,35,100.077,4.875,104.3911873,1.296515037
10007.30.001,35,N/A,4.99,N/A,1.591613844
10007.30.001,35,N/A,5.125,N/A,2.136537043
10007.30.001,35,N/A,5.25,N/A,0.778599584
10007.30.001,35,N/A,5.375,N/A,1.161454539
10007.30.001,35,N/A,5.5,N/A,1.525263793
10007.30.001,35,N/A,5.625,N/A,1.872096153
10007.30.001,40,N/A,3.75,N/A,0.7199234
10007.30.001,40,N/A,3.875,N/A,1.384119465
10007.30.001,40,N/A,3.99,N/A,1.987227208
10007.30.001,40,N/A,4.125,N/A,2.571581636
10007.30.001,40,N/A,4.25,N/A,0.818554585
10007.30.001,40,N/A,4.375,N/A,1.451825946
10007.30.001,40,N/A,4.5,N/A,2.031960345
10007.30.001,40,N/A,4.625,N/A,2.503593783
10007.30.001,40,N/A,4.75,N/A,0.7893023
10007.30.001,40,100.037,4.875,104.3441873,1.292515037
10007.30.001,40,N/A,4.99,N/A,1.585613844
10007.30.001,40,N/A,5.125,N/A,2.123537043
10007.30.001,40,N/A,5.25,N/A,0.769599584
10007.30.001,40,N/A,5.375,N/A,1.170454539
10007.30.001,40,N/A,5.5,N/A,1.526263793
10007.30.001,40,N/A,5.625,N/A,1.876096153
10007.30.001,45,N/A,3.75,N/A,0.7189234
10007.30.001,45,N/A,3.875,N/A,1.397119465
10007.30.001,45,N/A,3.99,N/A,2.000227208
10007.30.001,45,N/A,4.125,N/A,2.573581636
10007.30.001,45,N/A,4.25,N/A,0.807554585
10007.30.001,45,N/A,4.375,N/A,1.458825946
10007.30.001,45,N/A,4.5,N/A,2.030960345
10007.30.001,45,N/A,4.625,N/A,2.515593783
10007.30.001,45,N/A,4.75,N/A,0.7743023
10007.30.001,45,100,4.875,104.3181873,1.289515037
10007.30.001,45,N/A,4.99,N/A,1.592613844
10007.30.001,45,N/A,5.125,N/A,2.123537043
10007.30.001,45,N/A,5.25,N/A,0.773599584
10007.30.001,45,N/A,5.375,N/A,1.153454539
10007.30.001,45,N/A,5.5,N/A,1.521263793
10007.30.001,45,N/A,5.625,N/A,1.872096153
10007.30.001,60,N/A,3.75,N/A,0.7279234
10007.30.001,60,N/A,3.875,N/A,1.378119465
10007.30.001,60,N/A,3.99,N/A,1.996227208
10007.30.001,60,N/A,4.125,N/A,2.564581636
10007.30.001,60,N/A,4.25,N/A,0.809554585
10007.30.001,60,N/A,4.375,N/A,1.447825946
10007.30.001,60,N/A,4.5,N/A,2.024960345
10007.30.001,60,N/A,4.625,N/A,2.508593783
10007.30.001,60,N/A,4.75,N/A,0.7803023
10007.30.001,60,99.880,4.875,104.1911873,1.293515037
10007.30.001,60,N/A,4.99,N/A,1.575613844
10007.30.001,60,N/A,5.125,N/A,2.126537043
10007.30.001,60,N/A,5.25,N/A,0.777599584
10007.30.001,60,N/A,5.375,N/A,1.156454539
10007.30.001,60,N/A,5.5,N/A,1.512263793
10007.30.001,60,N/A,5.625,N/A,1.866096153
10007.30.001,75,N/A,3.75,N/A,0.7319234
10007.30.001,75,N/A,3.875,N/A,1.377119465
10007.30.001,75,N/A,3.99,N/A,1.995227208
10007.30.001,75,N/A,4.125,N/A,2.581581636
10007.30.001,75,N/A,4.25,N/A,0.806554585
10007.30.001,75,N/A,4.375,N/A,1.456825946
10007.30.001,75,N/A,4.5,N/A,2.016960345
10007.30.001,75,N/A,4.625,N/A,2.505593783
10007.30.001,75,N/A,4.75,N/A,0.7743023
10007.30.001,75,99.753,4.875,104.0531873,1.278515037
10007.30.001,75,N/A,4.99,N/A,1.582613844
10007.30.001,75,N/A,5.125,N/A,2.131537043
10007.30.001,75,N/A,5.25,N/A,0.759599584
10007.30.001,75,N/A,5.375,N/A,1.162454539
10007.30.001,75,N/A,5.5,N/A,1.512263793
10007.30.001,75,N/A,5.625,N/A,1.873096153
10007.30.002,15,N/A,3.75,N/A,0.7219234
10007.30.002,15,N/A,3.875,N/A,1.392119465
10007.30.002,15,N/A,3.99,N/A,1.997227208
10007.30.002,15,N/A,4.125,N/A,2.576581636
10007.30.002,15,N/A,4.25,N/A,0.803554585
10007.30.002,15,N/A,4.375,N/A,1.447825946
10007.30.002,15,N/A,4.5,N/A,2.033960345
10007.30.002,15,N/A,4.625,N/A,2.520593783
10007.30.002,15,N/A,4.75,N/A,0.7763023
10007.30.002,15,100.24,4.875,104.5541873,1.285515037
10007.30.002,15,N/A,4.99,N/A,1.588613844
10007.30.002,15,N/A,5.125,N/A,2.130537043
10007.30.002,15,N/A,5.25,N/A,0.764599584
10007.30.002,15,N/A,5.375,N/A,1.156454539
10007.30.002,15,N/A,5.5,N/A,1.520263793
10007.30.002,15,N/A,5.625,N/A,1.865096153
10007.30.002,30,N/A,3.75,N/A,0.7239234
10007.30.002,30,N/A,3.875,N/A,1.386119465
10007.30.002,30,N/A,3.99,N/A,2.002227208
10007.30.002,30,N/A,4.125,N/A,2.579581636
10007.30.002,30,N/A,4.25,N/A,0.800554585
10007.30.002,30,N/A,4.375,N/A,1.446825946
10007.30.002,30,N/A,4.5,N/A,2.015960345
10007.30.002,30,N/A,4.625,N/A,2.519593783
10007.30.002,30,N/A,4.75,N/A,0.7793023
10007.30.002,30,100.122,4.875,104.4361873,1.298515037
10007.30.002,30,N/A,4.99,N/A,1.589613844
10007.30.002,30,N/A,5.125,N/A,2.129537043
10007.30.002,30,N/A,5.25,N/A,0.766599584
10007.30.002,30,N/A,5.375,N/A,1.154454539
10007.30.002,30,N/A,5.5,N/A,1.512263793
10007.30.002,30,N/A,5.625,N/A,1.862096153
10007.30.002,35,N/A,3.75,N/A,0.7379234
10007.30.002,35,N/A,3.875,N/A,1.395119465
10007.30.002,35,N/A,3.99,N/A,2.004227208
10007.30.002,35,N/A,4.125,N/A,2.566581636
10007.30.002,35,N/A,4.25,N/A,0.800554585
10007.30.002,35,N/A,4.375,N/A,1.450825946
10007.30.002,35,N/A,4.5,N/A,2.021960345
10007.30.002,35,N/A,4.625,N/A,2.502593783
10007.30.002,35,N/A,4.75,N/A,0.7763023
10007.30.002,35,100.089,4.875,104.4061873,1.286515037
10007.30.002,35,N/A,4.99,N/A,1.591613844
10007.30.002,35,N/A,5.125,N/A,2.120537043
10007.30.002,35,N/A,5.25,N/A,0.764599584
10007.30.002,35,N/A,5.375,N/A,1.165454539
10007.30.002,35,N/A,5.5,N/A,1.516263793
10007.30.002,35,N/A,5.625,N/A,1.868096153
10007.30.002,40,N/A,3.75,N/A,0.7189234
10007.30.002,40,N/A,3.875,N/A,1.383119465
10007.30.002,40,N/A,3.99,N/A,2.000227208
10007.30.002,40,N/A,4.125,N/A,2.569581636
10007.30.002,40,N/A,4.25,N/A,0.813554585
10007.30.002,40,N/A,4.375,N/A,1.448825946
10007.30.002,40,N/A,4.5,N/A,2.030960345
10007.30.002,40,N/A,4.625,N/A,2.513593783
10007.30.002,40,N/A,4.75,N/A,0.7843023
10007.30.002,40,100.036,4.875,104.3501873,1.289515037
10007.30.002,40,N/A,4.99,N/A,1.595613844
10007.30.002,40,N/A,5.125,N/A,2.129537043
10007.30.002,40,N/A,5.25,N/A,0.770599584
10007.30.002,40,N/A,5.375,N/A,1.172454539
10007.30.002,40,N/A,5.5,N/A,1.518263793
10007.30.002,40,N/A,5.625,N/A,1.867096153
10007.30.002,45,N/A,3.75,N/A,0.7299234
10007.30.002,45,N/A,3.875,N/A,1.377119465
10007.30.002,45,N/A,3.99,N/A,1.994227208
10007.30.002,45,N/A,4.125,N/A,2.569581636
10007.30.002,45,N/A,4.25,N/A,0.809554585
10007.30.002,45,N/A,4.375,N/A,1.461825946
10007.30.002,45,N/A,4.5,N/A,2.033960345
10007.30.002,45,N/A,4.625,N/A,2.506593783
10007.30.002,45,N/A,4.75,N/A,0.7913023
10007.30.002,45,100,4.875,104.3231873,1.289515037
10007.30.002,45,N/A,4.99,N/A,1.580613844
10007.30.002,45,N/A,5.125,N/A,2.133537043
10007.30.002,45,N/A,5.25,N/A,0.760599584
10007.30.002,45,N/A,5.375,N/A,1.158454539
10007.30.002,45,N/A,5.5,N/A,1.528263793
10007.30.002,45,N/A,5.625,N/A,1.858096153
10007.30.002,60,N/A,3.75,N/A,0.7339234
10007.30.002,60,N/A,3.875,N/A,1.388119465
10007.30.002,60,N/A,3.99,N/A,1.996227208
10007.30.002,60,N/A,4.125,N/A,2.565581636
10007.30.002,60,N/A,4.25,N/A,0.813554585
10007.30.002,60,N/A,4.375,N/A,1.452825946
10007.30.002,60,N/A,4.5,N/A,2.021960345
10007.30.002,60,N/A,4.625,N/A,2.516593783
10007.30.002,60,N/A,4.75,N/A,0.7753023
10007.30.002,60,99.882,4.875,104.1911873,1.295515037
10007.30.002,60,N/A,4.99,N/A,1.584613844
10007.30.002,60,N/A,5.125,N/A,2.135537043
10007.30.002,60,N/A,5.25,N/A,0.775599584
10007.30.002,60,N/A,5.375,N/A,1.169454539
10007.30.002,60,N/A,5.5,N/A,1.527263793
10007.30.002,60,N/A,5.625,N/A,1.858096153
10007.30.002,75,N/A,3.75,N/A,0.7229234
10007.30.002,75,N/A,3.875,N/A,1.379119465
10007.30.002,75,N/A,3.99,N/A,1.998227208
10007.30.002,75,N/A,4.125,N/A,2.579581636
10007.30.002,75,N/A,4.25,N/A,0.816554585
10007.30.002,75,N/A,4.375,N/A,1.452825946
10007.30.002,75,N/A,4.5,N/A,2.020960345
10007.30.002,75,N/A,4.625,N/A,2.506593783
10007.30.002,75,N/A,4.75,N/A,0.7903023
10007.30.002,75,99.741,4.875,104.0591873,1.288515037
10007.30.002,75,N/A,4.99,N/A,1.580613844
10007.30.002,75,N/A,5.125,N/A,2.123537043
10007.30.002,75,N/A,5.25,N/A,0.762599584
10007.30.002,75,N/A,5.375,N/A,1.162454539
10007.30.002,75,N/A,5.5,N/A,1.529263793
10007.30.002,75,N/A,5.625,N/A,1.865096153
10008.30.001,15,N/A,N/A,N/A,N/A
